,id_mission,id_report,id_labdoc,id_trace,n_users,n_mots,indice_collab,indice_contrib
1305,1376,34985,322220,5431348,1,35,0.0,0.0
1308,1376,34985,321731,5429147,2,46,0.0078871721164211,0.0078895155368777
1312,1376,34985,322171,5430412,2,42,0.0377324263038548,0.0377324263038548
1315,1376,34985,322185,5431379,1,58,0.0,0.0
1318,1376,34985,322172,5430259,2,35,0.0856997732426307,0.0856997732426303
1323,1376,34985,322218,5431339,1,36,0.0,0.0
1326,1376,34985,321694,5402567,1,66,0.0,0.0
1327,1376,34985,322287,5431366,1,120,0.0,0.0
1333,1376,34985,322167,5431255,2,99,0.0,0.0
1335,1376,34985,322211,5429864,1,7,0.0,0.0
1338,1376,34985,322279,5431210,1,143,0.0,0.0
1339,1376,34985,322247,5430730,1,27,0.0,0.0
1346,1376,34754,313896,5290287,1,33,0.0,0.0
1355,1376,34754,313925,5288869,1,55,0.0,0.0
1361,1376,34754,313935,5291669,1,118,0.0,0.0
1362,1376,34754,310877,5127516,1,53,0.0,0.0
1369,1376,34754,313924,5201381,1,139,0.0,0.0
1377,1376,34754,313927,5288960,1,123,0.0,0.0
1383,1376,34754,316398,5312148,2,89,0.0,0.0
1388,1376,34754,316382,5313122,2,155,0.6052773053012767,0.9748362605922122
1398,1376,34754,313928,5201457,1,73,0.0,0.0
1400,1376,34754,316417,5291945,1,103,0.0,0.0
1413,1376,34715,321924,5468404,2,910,0.1680742179056965,0.4823182320556154
1416,1376,34715,322567,5503101,2,78,0.6153846153846154,0.8520710059171598
1418,1376,34715,322531,5438094,2,36,0.0670069455936366,0.0681897025252744
1430,1376,34715,323309,5483501,4,208,0.0545953012614576,0.0565906787674331
1440,1376,34715,312475,5502962,3,88,0.371922077922078,0.7190237603305785
1448,1376,34715,322162,5482900,3,90,0.4438085737757556,0.4665360451754121
1451,1376,34715,326300,5503450,1,58,0.0,0.0
1455,1376,34715,322126,5482875,3,197,0.1000068840690267,0.1063116453181296
1473,1376,34715,322183,5483471,3,171,0.4747322853456391,0.5413144022900493
1475,1376,34715,326291,5503232,1,37,0.0,0.0
1485,1376,34715,317354,5482957,2,130,0.0035133921024029,0.0035133921024029
1495,1376,34715,322572,5476320,4,178,0.3578809837063437,0.372075735510171
1501,1376,34715,312436,5482853,2,275,0.0421461813849357,0.044833492521948
1513,1376,34715,322729,5483478,3,188,0.0295136424134871,0.3702518064434917
1515,1376,34715,322165,5438163,2,238,0.1094399623885128,0.1106861456581396
1535,1376,34856,327499,5577517,3,291,0.3340814759377369,0.9495413616059346
1548,1376,34856,327522,5537144,2,17,0.1870618069713093,0.1891853156159784
1576,1376,34856,327795,5581420,3,298,0.0683035195830685,0.4564669888310986
1587,1376,34856,328490,5581438,3,264,0.0402268262904808,0.0402268262904808
1592,1376,34856,327353,5560554,3,135,0.16948995303811,0.1979000112544831
1611,1376,34856,310967,5560427,4,302,0.2900830001151557,0.4522661314727744
1618,1376,34856,327528,5579852,3,125,0.1349356275657316,0.7066588415174562
1620,1376,34856,327685,5529444,1,33,0.0,0.0
1631,1376,34856,327330,5581642,3,199,0.2085577932433103,0.8221082931932847
1640,1376,34856,328220,5581053,4,135,0.3839884462100098,0.6281724091974223
1648,1376,34856,328225,5578515,3,240,0.0256178700699563,0.0259623539812819
1656,1376,34856,328271,5580889,4,120,0.4297358413285456,0.6648053788176003
1658,1376,34856,327460,5526620,1,63,0.0,0.0
1662,1376,34856,327526,5561860,3,172,0.2970892411042335,0.2990923670419714
1673,1376,34856,310961,5579597,4,263,0.1028097024613533,0.1116069481399727
1680,1376,34856,327500,5581549,3,96,0.1744431584972816,0.7492444532191894
1681,1376,34895,311183,5132094,1,1,0.0,0.0
1698,1376,34895,323629,5646616,4,169,0.1826675493978845,0.2860834844367277
1699,1376,34895,328797,5570422,1,5,0.0,0.0
1708,1376,34895,325849,5646812,5,107,0.4026475200126321,0.7223636177200989
1710,1376,34895,323627,5464057,1,111,0.0,0.0
1713,1376,34895,331676,5646780,1,98,0.0,0.0
1721,1376,34895,328677,5565449,1,80,0.0,0.0
1722,1376,34895,332866,5665850,1,7,0.0,0.0
1726,1376,34895,330588,5617972,1,149,0.0,0.0
1730,1376,34895,331188,5664314,2,44,0.0959999999999999,0.1061157024793389
1733,1376,34895,325854,5561802,2,28,0.9477551020408164,0.9477551020408164
1737,1376,34895,316221,5636435,3,129,0.0786249214061992,0.0828035639026331
1741,1376,34895,316760,5561618,3,104,0.2056171776915385,0.2200123525844189
1752,1376,34895,325870,5604679,3,100,0.0150695949146497,0.0151472931610509
1756,1376,34895,325869,5604719,1,228,0.0,0.0
1757,1376,34895,325847,5490503,1,1,0.0,0.0
1770,1376,34714,321780,5412136,2,363,0.3806905589635341,0.812775951868558
1773,1376,34714,317251,5313833,1,424,0.0,0.0
1775,1376,34714,317762,5324875,1,8,0.0,0.0
1777,1376,34714,316310,5287099,2,34,0.944636678200692,0.944636678200692
1779,1376,34714,323325,5450385,1,140,0.0,0.0
1782,1376,34714,317796,5446300,2,151,0.0469879549848217,0.0494108716262716
1786,1376,34714,323751,5469738,1,260,0.0,0.0
1788,1376,34714,323824,5470662,1,118,0.0,0.0
1796,1376,34714,321752,5423571,2,69,0.7605150645289271,0.7605150645289271
1797,1376,34714,316789,5302334,1,14,0.0,0.0
1812,1376,34714,317754,5469817,4,295,0.2568781620006884,0.6195043283979526
1819,1376,34714,312451,5286738,4,246,0.3077216939708448,0.3423146597386374
1821,1376,34714,323758,5469787,1,461,0.0,0.0
1823,1376,34714,321960,5426780,1,63,0.0,0.0
1828,1376,34714,317694,5451790,3,68,0.1774075815745699,0.738683235353983
1829,1376,34714,317755,5324843,1,10,0.0,0.0
1832,1376,34714,323759,5470020,1,184,0.0,0.0
1837,1376,34714,317679,5451826,2,109,0.0,0.0
1856,1376,34714,314052,5470576,4,257,0.3172269747248631,0.558213085346343
1858,1376,34714,321957,5423854,1,82,0.0,0.0
1865,1376,34714,321947,5437013,2,378,0.1368900917762196,0.1560541100664253
1867,1376,34714,317787,5325324,1,8,0.0,0.0
1869,1376,34714,323825,5470668,1,259,0.0,0.0
1871,1376,34714,317768,5324952,1,33,0.0,0.0
1873,1376,34714,317757,5324861,1,10,0.0,0.0
1874,1376,34714,317761,5324871,1,33,0.0,0.0
1876,1376,34714,321955,5423795,1,69,0.0,0.0
1878,1376,34714,317299,5314693,1,14,0.0,0.0
1900,1376,34714,314032,5469654,4,197,0.1703058320349531,0.1905716523899294
1902,1376,34714,320953,5381589,1,55,0.0,0.0
1903,1376,34714,323752,5469741,1,260,0.0,0.0
1905,1376,34714,323319,5450217,1,118,0.0,0.0
1910,1376,34714,322342,5448877,3,140,0.6801435953318336,0.7411009247448979
1911,1376,34714,317785,5325310,1,149,0.0,0.0
1917,1376,34714,317795,5418530,1,96,0.0,0.0
1921,1376,34714,321954,5433117,1,63,0.0,0.0
1924,1376,34714,321944,5467828,2,266,0.0581693707534759,0.0581693707534755
1925,1376,34714,317760,5324870,1,55,0.0,0.0
1930,1376,34714,317298,5437628,3,183,0.0962520824350794,0.0980070564451359
1932,1376,34714,323753,5469752,1,339,0.0,0.0
1938,1376,34714,323318,5469639,3,184,0.0155283938172039,0.0155436197916668
1940,1376,34714,320952,5381581,1,33,0.0,0.0
1941,1376,34714,317784,5325303,1,310,0.0,0.0
1960,1376,34714,322343,5449668,4,118,0.2076198842393314,0.2207743597246216
1961,1376,34714,313104,5174580,1,27,0.0,0.0
1967,1376,34714,317779,5328070,2,33,0.0912509827962276,0.0929423308185284
1969,1376,34714,317756,5324856,1,10,0.0,0.0
1977,1376,34714,317687,5445247,3,62,0.0080428373222337,0.008042837322234
1987,1376,34714,317798,5412707,2,275,0.0637212635191172,0.0637212635191167
1991,1376,34714,323314,5468024,2,339,0.0,0.0
1998,1376,34714,317753,5467282,3,731,0.0040013679890561,0.0040983529860898
2003,1376,34714,322578,5449277,1,178,0.0,0.0
2005,1376,34714,321948,5423630,1,69,0.0,0.0
2008,1376,34714,323760,5469883,2,118,0.001783143183561,0.0017833255480284
2010,1376,34714,323756,5469765,1,217,0.0,0.0
2012,1376,34714,323823,5470658,1,184,0.0,0.0
2018,1376,34714,320957,5469866,2,293,0.0089867702721074,0.0090805432277083
2020,1376,34714,317781,5325280,1,8,0.0,0.0
2049,1376,34714,314054,5467045,4,523,0.4943995152020874,0.851011881489876
2050,1376,34714,317765,5324892,1,105,0.0,0.0
2052,1376,34714,323822,5470654,1,461,0.0,0.0
2054,1376,34714,320956,5381624,1,8,0.0,0.0
2056,1376,34714,323757,5469778,1,217,0.0,0.0
2058,1376,34714,317790,5325340,1,8,0.0,0.0
2060,1376,34714,317780,5325266,1,8,0.0,0.0
2064,1376,34714,314055,5302047,3,61,0.5775206552870292,0.7318262562201241
2067,1376,34714,316786,5324676,2,149,0.0,0.0
2068,1376,34714,317789,5325329,1,105,0.0,0.0
2076,1376,34714,317752,5469780,4,301,0.0176072397728898,0.0176702090606307
2078,1376,34714,323713,5467922,1,461,0.0,0.0
2084,1376,34714,317469,5324671,1,182,0.0,0.0
2088,1376,34714,323761,5470040,2,259,0.0011850532942344,0.0011876483512958
2092,1376,34714,321959,5423971,1,66,0.0,0.0
2094,1376,34714,317782,5328013,2,55,0.0,0.0
2113,1376,34714,320954,5467522,3,649,0.0078437894058403,0.0081612780158129
2115,1376,34714,317766,5325288,1,310,0.0,0.0
2118,1376,34714,321942,5467679,2,111,0.4352404352404352,0.4674945215485755
2135,1376,34714,321952,5448644,3,461,0.0997156640487591,0.0998777406275166
2140,1376,34714,323317,5468069,2,461,0.0,0.0
2142,1376,34714,314003,5205192,1,12,0.0,0.0
2173,1376,34714,314060,5469592,4,671,0.1660302222723237,0.8232341064676368
2177,1376,34714,323316,5468046,2,217,0.2808179723502304,0.5896918600947143
2186,1376,34714,317680,5451802,2,177,0.0,0.0
2196,1376,34714,314002,5469629,3,402,0.0051251964416491,0.0051452448495622
2222,1376,34714,313103,5470515,4,671,0.4605843348242066,0.6365287588545134
2227,1376,34714,317793,5437294,3,34,0.749701554159653,0.7497015541596529
2228,1376,34714,317783,5325300,1,33,0.0,0.0
2232,1376,34714,322344,5449006,3,127,0.7499534999069999,0.7499534999069999
2235,1376,34714,320955,5467560,2,236,0.3318076412474993,0.853964983975044
2244,1376,34714,317689,5451815,3,126,0.020086803562587,0.6553450732327412
2246,1376,34714,323821,5470646,1,217,0.0,0.0
2248,1376,34714,323709,5467859,1,339,0.0,0.0
2256,1376,34714,323320,5469701,2,260,0.7150944803430568,0.902215491282023
2258,1376,34714,317767,5324932,1,14,0.0,0.0
2260,1376,34885,330536,5616383,2,47,0.0803782505910165,0.083295608872793
2268,1376,34885,330586,5634054,2,86,0.015820524896385,0.0159608143833359
2272,1376,34885,331178,5635856,1,75,0.0,0.0
2275,1376,34885,331093,5635837,2,160,0.0888038477784714,0.0888039546512374
2276,1376,34885,331116,5635758,1,55,0.0,0.0
2280,1376,34885,330661,5634971,3,61,0.0,0.7401236226820748
2282,1376,34885,331227,5638301,1,67,0.0,0.0
2291,1376,34892,324573,5662015,3,163,0.1160535332454533,0.1277227633550517
2302,1376,34892,325875,5663346,3,242,0.1552030062427608,0.2615312229211706
2307,1376,34892,324621,5587078,4,76,0.0160244002180827,0.0163468264914188
2311,1376,34892,329875,5663301,2,184,0.011881160959728,0.0119776475501259
2312,1376,34892,324671,5476189,1,60,0.0,0.0
2313,1376,34892,325956,5494076,1,50,0.0,0.0
2322,1376,34892,325946,5669249,4,89,0.4789490564656953,0.5408598885480893
2327,1376,34892,324574,5475847,2,47,0.3872340425531915,0.6192847442281576
2328,1376,34892,324670,5476185,1,26,0.0,0.0
2340,1376,34892,325913,5669337,3,121,0.1971921955817734,0.2532408797411766
2344,1376,34892,324576,5591838,3,86,0.5920917615684365,0.6582129949463756
2346,1376,34892,324549,5475703,1,101,0.0,0.0
2361,1376,34892,324673,5662223,3,572,0.3887882700350532,0.4325255216720061
2367,1376,34845,325624,5533171,2,45,0.9138182688690536,0.9138182688690536
2369,1376,34845,317482,5318156,1,56,0.0,0.0
2370,1376,34845,317520,5318821,1,29,0.0,0.0
2380,1376,34845,325625,5534406,3,91,0.7038993009456361,0.703899300945636
2390,1376,34845,325481,5536005,3,305,0.0097099621689785,0.0098038161784463
2397,1376,34845,312677,5533096,4,111,0.0186321007220749,0.6681064778034664
2406,1376,34845,317485,5534353,4,104,0.436645991680586,0.4748997257978042
2412,1376,34845,312716,5532356,3,63,0.4256559205045683,0.7826296417261325
2419,1376,34845,327211,5531478,2,102,0.190760254610117,0.2113892778768334
2424,1376,34845,312707,5531157,4,44,0.1205330763013339,0.6155499048195197
2430,1376,34845,317511,5531230,3,43,0.7060479781653576,0.737222832874987
2432,1376,34845,325584,5485123,2,8,0.0,0.0
2442,1376,34845,312691,5533081,3,48,0.0980068447131939,0.1005964060006719
2451,1376,34845,325547,5535730,3,194,0.1269132346432369,0.7686950221437677
2461,1376,34712,312467,5474473,3,189,0.3056262480504905,0.6617872534178451
2466,1376,34712,312499,5474289,2,117,0.1895921449456276,0.2285575891125986
2471,1376,34712,324034,5474667,3,213,0.0,0.878926138993586
2478,1376,34712,312478,5188339,2,217,0.355753185149395,0.8323811651255797
2486,1376,34712,317050,5360551,3,65,0.2211617864155239,0.221161786415525
2492,1376,34712,317360,5425902,2,215,0.7171375354914274,0.7171375354914273
2494,1376,34712,312395,5154294,1,116,0.0,0.0
2496,1376,34712,312463,5154565,1,34,0.0,0.0
2502,1376,34712,324037,5474589,4,217,0.306923721937112,0.306923721937112
2504,1376,34712,320089,5359305,1,211,0.0,0.0
2512,1376,34712,323950,5474609,3,203,0.4211965809609059,0.6171791246420715
2517,1376,34712,322032,5486011,2,248,0.0,0.0
2526,1376,34712,322040,5474563,2,76,0.0,0.0
2528,1376,34712,323966,5472985,1,1,0.0,0.0
2536,1376,34712,312462,5314643,2,50,0.0,0.0
2537,1376,34990,323560,5459333,1,15,0.0,0.0
2542,1376,34990,323571,5535889,2,413,0.0856253442741054,0.7780814681156683
2544,1376,34990,323561,5459227,1,307,0.0,0.0
2545,1376,34990,328033,5534893,1,126,0.0,0.0
2550,1376,34990,323580,5539697,2,130,0.6049718457125866,0.659223464095259
2561,1376,34990,323564,5536490,1,326,0.0,0.0
2563,1376,34990,323574,5535082,1,129,0.0,0.0
2566,1376,34841,312701,5312980,2,103,0.0,0.0
2569,1376,34841,312708,5316908,2,46,0.0,0.9829867674858224
2570,1376,34841,317243,5312868,1,135,0.0,0.0
2579,1376,34841,317231,5533298,3,85,0.039619109344703,0.0410210605715927
2590,1376,34841,317510,5529931,4,388,0.0988529954044595,0.1163234764127554
2596,1376,34841,312706,5523628,3,149,0.099736053465109,0.34062422035312
2602,1376,34841,312692,5523402,3,73,0.0653744249879278,0.7743967356129916
2604,1376,34841,312699,5162131,1,18,0.0,0.0
2612,1376,34841,312642,5533201,4,215,0.2599786066540616,0.417342985618679
2615,1376,34841,327837,5530629,1,116,0.0,0.0
2617,1376,34841,317245,5312925,1,23,0.0,0.0
2621,1376,34841,317437,5523633,2,79,0.0,0.0
2628,1376,34841,317512,5426936,1,550,0.0,0.0
2631,1376,34841,317487,5526218,2,188,0.0016359376650589,0.0016359915461495
2635,1376,34841,317244,5312936,1,163,0.0,0.0
2647,1376,34893,325941,5656985,2,93,0.5372971170092433,0.5372971170092433
2653,1376,34893,310645,5656911,3,121,0.0676348356782717,0.7802503790491366
2662,1376,34893,325940,5656955,1,101,0.0,0.0
2666,1376,34893,310646,5656208,3,181,0.0547776155795746,0.3668570845648848
2668,1376,34893,316777,5657013,1,103,0.0,0.0
2683,1376,34893,316255,5656482,3,86,0.6225797360588368,0.6225797360588368
2687,1376,34893,316773,5656618,1,157,0.0,0.0
2690,1376,34893,316797,5656753,1,201,0.0,0.0
2711,1376,34893,316160,5656463,5,122,0.5150433669478801,0.5150433669478798
2714,1376,34710,312506,5171953,2,37,0.5552510975009621,0.6430106495485882
2727,1376,34710,317232,5471160,2,351,0.0,0.0
2729,1376,34710,325980,5496804,1,170,0.0,0.0
2730,1376,34710,323707,5467971,1,65,0.0,0.0
2732,1376,34710,311716,5153891,1,1,0.0,0.0
2739,1376,34710,312434,5404464,2,115,0.4712586223415302,0.7572374001042291
2741,1376,34710,316100,5405492,2,136,0.0093848932693085,0.9704994764758206
2761,1376,34710,323703,5478394,2,1043,0.03641767817212,0.0447264341948039
2763,1376,34710,317312,5406078,1,299,0.0,0.0
2773,1376,34710,312473,5404833,2,331,0.333880915057269,0.9380738349972716
2783,1376,34710,321804,5480088,2,319,0.2263502221188668,0.9722036884465612
2789,1376,34710,312394,5279582,2,95,0.0975711834191366,0.5157142368592045
2799,1376,34710,312472,5496965,2,135,0.4644821136403349,0.770913065495993
2801,1376,34988,323200,5447939,1,30,0.0,0.0
2803,1376,34988,323091,5445108,1,79,0.0,0.0
2804,1376,34988,323089,5445104,1,18,0.0,0.0
2805,1376,34988,323189,5447136,1,102,0.0,0.0
2806,1376,34988,323265,5448762,1,43,0.0,0.0
2808,1376,34988,323187,5448846,1,237,0.0,0.0
2811,1376,34988,323197,5447714,1,92,0.0,0.0
2815,1376,34857,316470,5581023,2,142,0.0,0.0
2818,1376,34857,328933,5581339,1,200,0.0,0.0
2834,1376,34857,328365,5581518,2,294,0.3122118642966418,0.7183687820398696
2840,1376,34857,328459,5580752,2,45,0.0,0.0
2844,1376,34857,327832,5531753,2,55,0.4236758260037996,0.4266929270064263
2851,1376,34857,328079,5580832,2,42,0.6026245267007029,0.7299885693512722
2857,1376,34857,328392,5579264,3,89,0.6660061842256555,0.6764117718064317
2872,1376,34857,328464,5580449,2,102,0.4137794840982532,0.447536262027006
2877,1376,34857,310933,5293683,1,142,0.0,0.0
2897,1376,34857,328505,5581236,2,220,0.1113252607451265,0.1161760341834752
2905,1376,34857,327894,5549541,2,211,0.0,0.0
2920,1376,34857,327200,5581248,2,515,0.6066863712570506,0.8055443881108542
2924,1376,34857,328728,5581332,2,391,0.222925776148491,0.9498585801396112
2945,1376,34857,328526,5581325,2,414,0.3519975584522012,0.4574488738121098
2963,1376,34857,310969,5581098,2,315,0.2920593792497445,0.497272911264111
2989,1376,34857,316453,5581171,3,278,0.5896143795806418,0.9157478072487226
3019,1376,34758,316402,5301793,2,593,0.8886468685432088,0.9620629696040024
3024,1376,34758,316639,5301943,3,183,0.0735175751602093,0.0736381950897466
3052,1376,34758,310870,5307060,3,241,0.4081581326613436,0.8546393742253058
3061,1376,34758,310884,5301469,2,302,0.402746184665598,0.9946272596194818
3074,1376,34758,316415,5300433,3,264,0.0032644139718346,0.0032644139718343
3078,1376,34758,310878,5297850,2,95,0.0138401559454191,0.0139858417974759
3081,1376,34758,316598,5313874,2,239,0.016196517748684,0.997881689746328
3089,1376,34758,316406,5301539,2,144,0.1059437512446601,0.1477531731110695
3097,1376,34758,315968,5301681,2,190,0.28808911410866,0.700737901120255
3100,1376,34758,316601,5298946,2,46,0.0,0.0
3111,1376,34758,316420,5307241,3,309,0.5694241972483428,0.9332028128145048
3114,1376,34758,316358,5291396,1,61,0.0,0.0
3121,1376,34758,316491,5307068,2,138,0.0012598423946295,0.0012598423946295
3122,1376,34784,329284,5587480,1,16,0.0,0.0
3123,1376,34784,310475,5423147,1,76,0.0,0.0
3130,1376,34784,329936,5611336,2,176,0.0877723923636112,0.0878767824913818
3135,1376,34784,321936,5424191,1,223,0.0,0.0
3136,1376,34784,321958,5423858,1,52,0.0,0.0
3137,1376,34784,329904,5603230,1,121,0.0,0.0
3144,1376,34784,328936,5603960,1,234,0.0,0.0
3148,1376,34824,323834,5477285,2,36,0.7473571145909887,0.9183673469387756
3165,1376,34824,315124,5477528,2,414,0.0,0.0
3171,1376,34824,313803,5477577,2,101,0.0525313010286872,0.0539412911637806
3181,1376,34824,314447,5475415,2,193,0.1575217997434065,0.167844741894878
3186,1376,34824,314457,5224035,1,61,0.0,0.0
3192,1376,34824,314442,5475389,1,99,0.0,0.0
3196,1376,34824,323832,5475641,2,122,0.6876993837532882,0.9073763682783106
3202,1376,34824,313806,5475368,2,164,0.045633359559402,0.0481856038072576
3206,1376,34824,314451,5475551,2,335,0.0124148951820168,0.0125292419944353
3213,1376,34824,314466,5477651,1,508,0.0,0.0
3227,1376,34824,314450,5476819,1,412,0.0,0.0
3230,1376,34825,323680,5479851,2,140,0.0286771795454551,0.0288040347838227
3234,1376,34825,323683,5482133,3,346,0.1491711310246929,0.1564272451772715
3242,1376,34825,311203,5475164,4,127,0.3728771645789057,0.4008526960730724
3251,1376,34825,311289,5481931,4,101,0.5347379789688862,0.5796733633075186
3252,1376,34825,311220,5133129,1,23,0.0,0.0
3257,1376,34825,323684,5475079,3,114,0.3165242944226152,0.6762894718207229
3260,1376,34825,325346,5482124,1,330,0.0,0.0
3266,1376,34825,323710,5482165,2,346,0.0079740066019113,0.0079875429047957
3269,1376,34825,323700,5481734,2,108,0.1075729834383936,0.1112963013514676
3278,1376,34825,316771,5481587,2,510,0.8767829019589931,0.996073343020347
3289,1376,34825,323695,5479018,2,368,0.1038283435425119,0.7246040929798134
3290,1376,34786,327794,5529803,1,90,0.0,0.0
3295,1376,34786,316960,5463836,1,110,0.0,0.0
3296,1376,34786,327770,5529461,1,34,0.0,0.0
3298,1376,34786,325779,5529648,1,164,0.0,0.0
3302,1376,34786,311707,5616590,2,144,0.0,0.0
3303,1376,34786,316973,5307615,1,30,0.0,0.0
3308,1376,34786,323633,5488185,1,274,0.0,0.0
3310,1376,34786,325761,5616608,1,74,0.0,0.0
3311,1376,34786,325747,5488083,1,60,0.0,0.0
3314,1376,34786,316972,5529333,2,47,0.0,0.0
3318,1376,34786,327621,5595029,1,189,0.0,0.0
3319,1376,34786,327799,5594839,1,125,0.0,0.0
3320,1376,34786,323598,5461870,1,259,0.0,0.0
3332,1376,34755,310858,5290622,3,347,0.0,0.0
3337,1376,34755,314749,5290151,2,161,0.003894696174595,0.003919003415556
3360,1376,34755,314750,5290697,3,548,0.006466208868271,0.006532798565711
3378,1376,34755,314764,5291696,3,271,0.0335728634235386,0.0339460605709018
3403,1376,34755,314765,5291306,3,533,0.1792771050320784,0.61548034322092
3429,1376,34755,310865,5291489,4,548,0.145471085793607,0.1529880000182661
3446,1376,34755,314769,5291675,3,205,0.1355480224803669,0.4224111397111914
3462,1376,34755,314768,5291312,3,382,0.0045852832314194,0.0046092381919202
3475,1376,34755,310854,5291689,4,295,0.3796238018039236,0.664020663056935
3483,1376,34787,330413,5615861,2,240,0.0287246880660161,0.0290126479237528
3491,1376,34787,312101,5615963,2,209,0.002099437276921,0.0021069259357624
3494,1376,34787,329039,5584099,1,133,0.0,0.0
3500,1376,34787,330303,5615839,2,114,0.0283568540168113,0.0284372173314492
3508,1376,34787,330030,5615923,2,283,0.0063665664452594,0.0063792287292442
3517,1376,34787,330394,5615832,2,92,0.0076864148903737,0.0077145324278279
3533,1376,34787,312112,5615944,2,236,0.0143449631468844,0.0145154314470218
3547,1376,34787,312117,5615935,2,329,0.0022237681812327,0.0022281271306724
3555,1376,34787,311686,5615979,2,185,0.0030788325928089,0.0031011739955636
3585,1376,34787,330056,5615877,2,640,0.0190360656802053,0.0192795995300776
3616,1376,34787,316079,5615849,3,285,0.0192639349180575,0.019279701799859
3618,1376,34787,316101,5280193,1,188,0.0,0.0
3621,1376,34787,311685,5615986,2,83,0.0069046257229867,0.0069056592679248
3634,1376,34823,316683,5442025,2,87,0.9910857603846264,0.991085760384626
3648,1376,34823,316354,5479540,1,318,0.0,0.0
3650,1376,34823,323651,5467101,1,164,0.0,0.0
3655,1376,34823,323818,5474739,1,203,0.0,0.0
3658,1376,34823,322163,5480030,1,161,0.0,0.0
3663,1376,34823,311181,5439757,2,123,0.2582300229495388,0.258230022949539
3671,1376,34823,322797,5476545,2,123,0.5212271857702223,0.957300089599812
3706,1376,34823,316353,5479197,2,638,0.5205430924132859,0.8656637736528312
3729,1376,34823,322835,5474802,2,339,0.5700734195523391,0.9966088711294636
3742,1376,34823,316746,5481354,3,288,0.461185801824225,0.5981462627294069
3750,1376,34823,311241,5475232,3,139,0.6500050154633574,0.7520071740303294
3757,1376,34823,311154,5428631,3,138,0.3936238036851374,0.7024994586572527
3761,1376,34823,323613,5464815,1,58,0.0,0.0
